PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Huggins, R; Thompson, P",,,,"Huggins, Robert; Thompson, Piers",,,Culture and Place-Based Development: A Socio-Economic Analysis,REGIONAL STUDIES,,,,,,,,,,,,"Regional Studies. Cultural factors are often absent from analyses of economic change and development, divorcing the nature of social places from the economic spaces within which they are situated. In response to this, the paper seeks both to conceptualize and to operationalize a framework of place-based culture. It develops a framework capturing the economic culture and community culture of places, and examines the relationship between the two, as a means of developing a broader understanding of the notion of culture than is usually considered by the extant literature. Empirically, the paper utilizes Wales as a reference region, with its culture compared with other regions of the UK, along with an analysis of cultural differences found across its localities. Overall, considerable variability is found in the cultural characteristics across both regions and localities, with the type of community culture embedded in places often found to be associated with the prevailing economic culture in these places, suggesting a strong symbiotic association.",,,,"Thompson, Piers/R-5828-2019","Thompson, Piers/0000-0003-1961-7441",,,,,,,,,,,,0034-3404,1360-0591,,,,Jan 2,2015,49,1,,,SI,,130,159,,10.1080/00343404.2014.889817,,,,,,,WOS:000346472700010,,,,,
J,"Bramoulle, Y",,,,"Bramoulle, Yann",,,Anti-coordination and social interactions,GAMES AND ECONOMIC BEHAVIOR,,,,,,,,,,,,"This paper studies the first model of social interactions with anti-coordination. Agents have fixed partners with whom they play a common bilateral game of anti-coordination, like the chicken game. Partnerships are represented as links of a network. The paper asks: How do social interactions interplay with the incentives to anti-coordinate? How does the social network affect individual choices in equilibrium? The analysis shows that network effects are much stronger than when partners play a coordination game. The network notably affects how agents respond when a strategy becomes more advantageous. In the standard benchmark of complete interactions, more agents play the strategy. This result does not generally hold when the network is incomplete. On bipartite networks, agents' choices are unaffected, while on core-periphery networks, less agents may play the strategy. (c) 2006 Elsevier Inc. All rights reserved.",,,,,,,,,,,,,,,,,0899-8256,,,,,JAN,2007,58,1,,,,,30,49,,10.1016/j.geb.2005.12.006,,,,,,,WOS:000243694500002,,,,,
B,"Li, PP",,"Yeung, HWC",,"Li, Peter Ping",,,Guanxi as the Chinese norm for personalized social capital: toward an integrated duality framework of informal exchange,HANDBOOK OF RESEARCH ON ASIAN BUSINESS,Elgar Original Reference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-84376-960-6,,,,2007,,,,,,,62,83,,,,,,,,,WOS:000301644900004,,,,,
B,"Asheim, BT; Grillitsch, M; Trippl, M",,"Shearmur, R; Carrincazeaux, C; Doloreux, D",,"Asheim, Bjorn T.; Grillitsch, Markus; Trippl, Michaela",,,Regional innovation systems: past - present - future,HANDBOOK ON THE GEOGRAPHIES OF INNOVATION,,,,,,,,,,,,,,,,,"Grillitsch, Markus/0000-0002-8406-4727",,,,,,,,,,,,,,978-1-78471-077-4; 978-1-78471-076-7,,,,2016,,,,,,,45,62,,,10.4337/9781784710774,,,,,,WOS:000402716200005,,,,,
J,"Balland, PA; Belso-Martinez, JA; Morrison, A",,,,"Balland, Pierre-Alexandre; Antonio Belso-Martinez, Jose; Morrison, Andrea",,,"The Dynamics of Technical and Business Knowledge Networks in Industrial Clusters: Embeddedness, Status, or Proximity?",ECONOMIC GEOGRAPHY,,,,,,,,,,,,"Although informal knowledge networks have often been regarded as a key ingredient behind the success of industrial clusters, the forces that shape their structure and dynamics remain largely unknown. Drawing on recent network dynamic models, we analyze the evolution of business and technical knowledge networks within a toy cluster in Spain. Empirical results suggest that the dynamics of the two networks differ to a large extent. We find that status drives the formation of business knowledge networks, proximity is more crucial for technical knowledge networks, while embeddedness plays an equally important role in the dynamics of both networks.",,,,,"Balland, Pierre-Alexandre/0000-0003-2787-4376; Morrison, Andrea/0000-0002-1878-6780",,,,,,,,,,,,0013-0095,1944-8287,,,,,2016,92,1,,,,,35,60,,10.1080/00130095.2015.1094370,,,,,,,WOS:000374306200004,,,,,
J,"Leyden, DP; Link, AN",,,,"Leyden, Dennis P.; Link, Albert N.",,,Toward a theory of the entrepreneurial process,SMALL BUSINESS ECONOMICS,,,,,,,,,,,,"This paper models the entrepreneurial process as both creation and discovery composed of an iterative two-step process where entrepreneurs create social networks based on subjective expectations about the future effectiveness of those networks, and then choose the innovation to pursue and map a search process to discover how to bring the innovation to fruition. Critical to this process is the mix of strong ties and weak ties that make up social networks and the ability to carry forward the social capital embodied in such networks. The tendency of long-existing entrepreneurs to be less innovative can be explained using this model.",,,,,,,,,,,,,,,,,0921-898X,1573-0913,,,,MAR,2015,44,3,,,,,475,484,,10.1007/s11187-014-9606-0,,,,,,,WOS:000349768800001,,,,,
J,"Krabel, S; Flother, C",,,,"Krabel, Stefan; Floether, Choni",,,"Here Today, Gone Tomorrow? Regional Labour Mobility of German University Graduates",REGIONAL STUDIES,,,,,,,,,,,,"Regional Studies. This paper traces university graduates' mobility when entering the labour market after graduation. The empirical analysis utilizes a large-scale, survey-based dataset of individuals who graduated from thirty-six German universities in 2007. It applies a two-stage analysis examining both employability and the likelihood that a graduate will leave the university region after finding a job. Controlling for differences in employability, it is found that characteristics of the university region as well as graduates' contacts with local employers are key determinants of regional mobility when entering the labour market.",,,,,,,,,,,,,,,,,0034-3404,1360-0591,,,,,2014,48,10,,,SI,,1609,1627,,10.1080/00343404.2012.739282,,,,,,,WOS:000342301500004,,,,,
J,"Miguelez, E; Moreno, R",,,,"Miguelez, Ernest; Moreno, Rosina",,,Research Networks and Inventors' Mobility as Drivers of Innovation: Evidence from Europe,REGIONAL STUDIES,,,,,,,,,,,,"Miguelez E. and Moreno R. Research networks and inventors' mobility as drivers of innovation: evidence from Europe, Regional Studies. This paper investigates the importance of the labour mobility of inventors, as well as the scale, extent and density of their collaborative research networks, for regional innovation outcomes. To do so, a knowledge production function framework at the regional level is used. The empirical approach presented takes full account of spatial interactions by estimating a spatial lag model, together, where necessary, with a spatial error model. In addition, standard errors are calculated using spatial heteroskedasticity and autocorrelation consistent (SHAC) techniques. The results suggest the existence of a robust positive correlation between intra-regional labour mobility and regional innovation, whilst the relationship with networks is less clear.",,,,"Moreno, Rosina/D-4723-2014; Miguelez, Ernest/A-1254-2017","Moreno, Rosina/0000-0002-3500-8622; Miguelez, Ernest/0000-0002-8224-6842",,,,,,,,,,,,0034-3404,1360-0591,,,,Nov 1,2013,47,10,,,SI,,1668,1685,,10.1080/00343404.2011.618803,,,,,,,WOS:000326562000005,,,,,
J,"Hasan, S; Ukkusuri, SV",,,,"Hasan, Samiul; Ukkusuri, Satish V.",,,A threshold model of social contagion process for evacuation decision making,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,,,,,,,,,,,,"Individual evacuation decisions are often characterized by the influence of one's social network. In this paper a threshold model of social contagion, originally proposed in the network science literature, is presented to characterize this social influence in the evacuation decision making process. Initiated by a single agent, the condition of a cascade when a portion of the population decides to evacuate has been derived from the model. Simulation models are also developed to investigate the effects of community mixing patterns and the initial seed on cascade propagation and the effect of previous time-steps considered by the agents and the strength of ties on average cascade size. Insights related to social influence include the significant role of mixing patterns among communities in the network and the role of the initial seed on cascade propagation. Specifically, faster propagation of warning is observed in community networks with greater inter-community connections. (C) 2011 Elsevier Ltd. All rights reserved.",,,,"Hasan, Samiul/J-7539-2013","Hasan, Samiul/0000-0002-5828-3352; Ukkusuri, Satish/0000-0001-8754-9925",,,,,,,,,,,,0191-2615,,,,,DEC,2011,45,10,,,,,1590,1605,,10.1016/j.trb.2011.07.008,,,,,,,WOS:000297900000006,,,,,
J,"Burt, RS",,,,"Burt, Ronald S.",,,Information and structural holes: comment on Reagans and Zuckerman,INDUSTRIAL AND CORPORATE CHANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0960-6491,,,,,OCT,2008,17,5,,,,,953,969,,10.1093/icc/dtn033,,,,,,,WOS:000259327600003,,,,,
J,"Muller, P; Penin, J",,,,"Muller, P; Penin, J",,,Why do firms disclose knowledge and how does it matter?,JOURNAL OF EVOLUTIONARY ECONOMICS,,,,,,,,,,,,"In this paper we propose a simulation model aimed at describing the emergence and the dynamics of innovation networks, with particular emphasis on the role of open knowledge disclosure. It is argued that firms that widely disclose knowledge to other firms are more likely to enter innovation networks and to acquire a central position within these networks. By disclosing knowledge, firms increase their reputation, which indicates to other organizations that they are competent, and that it is worth starting a partnership with them. The higher a firm reputation, the higher its probability of entering new R&D partnerships with other firms. Our model provides, therefore, a rationale for behaviors of open knowledge disclosure by showing that such strategies, although risky in the short run, may pay in the long run by enabling firms to access external sources of knowledge more easily.",,,,,,,,,,,,,,,,,0936-9937,,,,,APR,2006,16,1-2,,,,,85,108,,10.1007/s00191-005-0009-x,,,,,,,WOS:000235270400006,,,,,
