PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"LIN, N; SIMEONE, RS; ENSEL, WM; KUO, W",,,,"LIN, N; SIMEONE, RS; ENSEL, WM; KUO, W",,,"SOCIAL SUPPORT, STRESSFUL LIFE EVENTS, AND ILLNESS: A MODEL AND AN EMPIRICAL TEST",JOURNAL OF HEALTH AND SOCIAL BEHAVIOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0022-1465,2150-6000,,,,,1979,20,2,,,,,108,119,,10.2307/2136433,,,,,,,WOS:A1979GY56700002,479524,,,,
J,"MCADAM, D; PAULSEN, R",,,,"MCADAM, D; PAULSEN, R",,,SPECIFYING THE RELATIONSHIP BETWEEN SOCIAL TIES AND ACTIVISM,AMERICAN JOURNAL OF SOCIOLOGY,,,,,,,,,,,,"Much empirical work in the social-movements literature has focused on the role of social ties in movement recruitment. Yet these studies have been plagued by a troubling theoretical and empirical imprecision. This imprecision stems from three sources. First, these studies are generally silent on the basic sociological dynamics that account for the reported findings. Second, movement scholars have generally failed to specify and test the precise dimensions of social ties that seem to account for their effects. Finally, most studies fail to acknowledge that individuals are embedded in many relationships that may expose the individual to conflicting pressures. This article seeks to address these shortcomings by means of an elaborated model of recruitment that is then used as a basis for examining the role of social ties in mediating individual recruitment to the 1964 Mississippi Freedom Summer Project.",,,,,,,,,,,,,,,,,0002-9602,,,,,NOV,1993,99,3,,,,,640,667,,10.1086/230319,,,,,,,WOS:A1993MY87900004,,,,,
J,"Watts, DJ",,,,"Watts, DJ",,,"The ""new"" science of networks",ANNUAL REVIEW OF SOCIOLOGY,,,,,,,,,,,,"In recent years, the analysis and modeling of networks, and also networked-dynamical systems, have been the subject of considerable interdisciplinary interest, yielding several hundred papers in physics, mathematics, computer science, biology, economics, and sociology journals (Newman:2003c), as well as a number of books (Barabasi 2002, Buchanan 2002, Watts 2003). Here I review the major findings of this emerging field and discuss briefly their relationship with previous work in the social and mathematical sciences.",,,,"Watts, Duncan/J-6483-2012",,,,,,,,,,,,,0360-0572,,,,,,2004,30,,,,,,243,270,,10.1146/annurev.soc.30.020404.104342,,,,,,,WOS:000223503200012,,,,,
J,"PESCOSOLIDO, BA",,,,"PESCOSOLIDO, BA",,,BEYOND RATIONAL CHOICE - THE SOCIAL DYNAMICS OF HOW PEOPLE SEEK HELP,AMERICAN JOURNAL OF SOCIOLOGY,,,,,,,,,,,,"A classic problem common to sociology and other social sciences revolves around how people make decisions. Some recent approaches start with and revise an individually focused, rational action framework. While this orientation to building transdisciplinary, multilevel models provides many insights, it fails to capture essential features of social life. The social organization strategy (SOS) framework presented in this article offers a complementary approach to social action in general and decision making in particular. This orientation, a network and event-centered counterpart to rational choice, rests on fundamental principles that distinguish the discipline of sociology: social interaction is the basis of social life, and social networks provide the mechanism (interaction) through which individuals learn about, come to understand, and attempt to handle difficulties. This approach shifts the focus from individual ""choice"" to socially constructed patterns of decisions, including consultation with others. Utilization research in medical sociology serves as a case for reviewing theoretical approaches to decision making and provides the background necessary to a theoretical exposition of the SOS approach using data from the National Survey of Access to Medical Care (1975-76). The results support the utility of pursuing the SOS framework.",,,,"Duran, Bonnie m/A-3029-2009",,,,,,,,,,,,,0002-9602,,,,,JAN,1992,97,4,,,,,1096,1138,,10.1086/229863,,,,,,,WOS:A1992HA84000011,,,,,
J,"Erickson, BH",,,,"Erickson, BH",,,"Culture, class, and connections",AMERICAN JOURNAL OF SOCIOLOGY,,,,,,,,,,,,"Bourdieu's analysis of class and culture errs in neglecting two important aspects of social structure: social networks and class relations at work. He expects high-status culture to be useful in class because it is correlated with class, but culture used at work includes both genres related to class (used in domination) and genres unrelated to class (used in coordination). High-status culture is correlated with class but excluded, not used, in the competitive private sector. The most widely useful cultural resource is cultural variety, and social network variety is a better source of cultural variety than is class itself.",,,,"Cepic, Drazen/T-7440-2017","Cepic, Drazen/0000-0003-4544-5778",,,,,,,,,,,,0002-9602,,,,,JUL,1996,102,1,,,,,217,251,,10.1086/230912,,,,,,,WOS:A1996VA34900006,,,,,
J,"LIN, N; DUMIN, M",,,,"LIN, N; DUMIN, M",,,ACCESS TO OCCUPATIONS THROUGH SOCIAL TIES,SOCIAL NETWORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0378-8733,,,,,DEC,1986,8,4,,,,,365,385,,10.1016/0378-8733(86)90003-1,,,,,,,WOS:A1986F332300003,,,,,
J,"Lewis, K; Kaufman, J; Gonzalez, M; Wimmer, A; Christakis, N",,,,"Lewis, Kevin; Kaufman, Jason; Gonzalez, Marco; Wimmer, Andreas; Christakis, Nicholas",,,"Tastes, ties, and time: A new social network dataset using Facebook.com",SOCIAL NETWORKS,,,,,,,,,,,,"Scholars have long recognized the potential of Internet-based communication technologies for improving network research-potential that, to date, remains largely underexploited. In the first half of this paper, we introduce a new public dataset based on manipulations and embellishments of a popular social network site, Facebook.com. We emphasize five distinctive features of this dataset and highlight its advantages and limitations vis-a-vis other kinds of network data. In the second half of this paper, we present descriptive findings from our first wave of data. Subgroups defined by gender, race/ethnicity, and socioeconomic status are characterized by distinct network behaviors, and students sharing social relationships as well as demographic traits tend to share a significant number of cultural preferences. These findings exemplify the scientific and pedagogical potential of this new network resource and provide a starting point for future analyses. (C) 2008 Elsevier B.V. All rights reserved.",,,,"Christakis, Nicholas A/C-3205-2009","Lewis, Kevin/0000-0003-2113-801X",,,,,,,,,,,,0378-8733,1879-2111,,,,OCT,2008,30,4,,,,,330,342,,10.1016/j.socnet.2008.07.002,,,,,,,WOS:000260367400006,,,,,
J,"Valente, TW",,,,"Valente, TW",,,Social network thresholds in the diffusion of innovations,SOCIAL NETWORKS,,,,,International Sunbelt Social Network Conference,"FEB 13-16, 1992","SAN DIEGO, CA",,,,,"Threshold models have been postulated as one explanation for the success or failure of collective action and the diffusion of innovations. The present paper creates a social network threshold model of the diffusion of innovations based on the Ryan and Gross (1943) adopter categories: (1) early adopters; (2) early majority; (3) late majority; (4) laggards. This new model uses social networks as a basis for adopter categorization, instead of solely relying on the system-level analysis used previously. The present paper argues that these four adopter categories can be created either with respect to the entire social system, or with respect to an individual's personal network. This dual typology is used to analyze three diffusion datasets to show how external influence and opinion leadership channel the diffusion of innovations. Network thresholds can be used (1) to vary the definition of behavioral contagion, (2) to predict the pattern of diffusion of innovations, and (3) to identify opinion leaders and followers in order to understand the two-step flow hypothesis better.",,,,,,,,,,,,,,,,,0378-8733,,,,,JAN,1996,18,1,,,,,69,89,,10.1016/0378-8733(95)00256-1,,,,,,,WOS:A1996TL57800004,,,,,
J,"STEPHENSON, K; ZELEN, M",,,,"STEPHENSON, K; ZELEN, M",,,RETHINKING CENTRALITY - METHODS AND EXAMPLES,SOCIAL NETWORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0378-8733,,,,,MAR,1989,11,1,,,,,1,37,,10.1016/0378-8733(89)90016-6,,,,,,,WOS:A1989AJ22000001,,,,,
J,"GRANOVETTER, M",,,,"GRANOVETTER, M",,,ECONOMIC INSTITUTIONS AS SOCIAL CONSTRUCTIONS - A FRAMEWORK FOR ANALYSIS,ACTA SOCIOLOGICA,,,,,CONF ON THE ECONOMICS OF CONVENTIONS,"MAR 27-28, 1991","PARIS, FRANCE","ECOLE POLYTECH, CTR RECH EPISTOMOL APPL",,,,"Institutional economics has moved from a position, earlier in the twentieth century, of drawing eclectically on several other disciplines, to a stance of building its arguments almost entirely out of neoclassical materials. This paper argues that such a stance cannot provide a persuasive account of economic institutions, and suggests a broader foundation based on classical sociological arguments about the embeddedness of economic goals and activities in socially oriented goals and structures. Emphasis is placed on how economic activity comes to be coordinated by groups of people rather than carried out by isolated individuals. Firms in developing countries, business groups, and the origins of the electrical utility industry in the United States are posed as cases of the 'social construction of economic institutions'. It is argued that, although proper analysis of such cases involves a high level of contingency, these contingencies can be taken into account in a systematic theoretical argument, and that historicist pitfalls can be avoided. Such an argument is posed as the distinctive agenda for a new economic sociology.",,,,,,,,,,,,,,,,,0001-6993,,,,,MAR,1992,35,1,,,,,3,11,,10.1177/000169939203500101,,,,,,,WOS:A1992HM40200001,,,,,
S,"Steglich, C; Snijders, TAB; Pearson, M",,"Liao, TF",,"Steglich, Christian; Snijders, Tom A. B.; Pearson, Michael",,,DYNAMIC NETWORKS AND BEHAVIOR: SEPARATING SELECTION FROM INFLUENCE,"SOCIOLOGICAL METHODOLOGY, VOL 40",Sociological Methodology,,,,,,,,,,,"A recurrent problem in the analysis of behavioral dynamics, given a simultaneously evolving social network, is the difficulty of separating the effects of partner selection from the effects of social influence. Because misattribution of selection effects to social influence, or vice versa, suggests wrong conclusions about the social mechanisms underlying the observed dynamics', special diligence in data analysis is advisable. While a dependable and valid method would benefit several research areas, according to the best of our knowledge, it has been lacking in the extant literature. In this paper, we present a recently developed family of statistical models that enables researchers to separate the two effects in a statistically adequate manner. To illustrate our method, we investigate the roles of homophile selection and peer influence mechanisms in the joint dynamics of friendship formation and substance use among adolescents. Making use of a three-wave panel measured in the years 1995-1997 at a school in Scotland, we are able to assess the strength of selection and influence mechanisms and quantify the relative contributions of homophile selection, assimilation to peers, and control mechanisms to observed similarity of substance use among friends.",,,,"Steglich, Christian E.G./F-3375-2013; Snijders, Tom/F-2896-2012","Steglich, Christian E.G./0000-0002-9097-0873; Snijders, Tom/0000-0003-3157-4157",,,,,,,,,,,,0081-1750,,978-1-4443-3966-6,,,,2010,40,,,,,,329,393,,10.1111/j.1467-9531.2010.01225.x,,,,,,,WOS:000287124900008,,,,,
J,"Opsahl, T; Panzarasa, P",,,,"Opsahl, Tore; Panzarasa, Pietro",,,Clustering in weighted networks,SOCIAL NETWORKS,,,,,,,,,,,,"In recent years, researchers have investigated a growing number of weighted networks where ties are differentiated according to their strength or capacity. Yet, most network measures do not take weights into consideration, and thus do not fully capture the richness of the information contained in the data. In this paper, we focus on a measure originally defined for unweighted networks: the global clustering coefficient. We propose a generalization of this coefficient that retains the information encoded in the weights of ties. We then undertake a comparative assessment by applying the standard and generalized coefficients to a number of network datasets. (C) 2009 Elsevier B.V. All rights reserved.",,,,"Opsahl, Tore/C-4533-2011","Opsahl, Tore/0000-0003-0346-8082",,,,,,,,,,,,0378-8733,1879-2111,,,,MAY,2009,31,2,,,,,155,163,,10.1016/j.socnet.2009.02.002,,,,,,,WOS:000265325900006,,,,,
J,"BURT, RS",,,,"BURT, RS",,,MODELS OF NETWORK STRUCTURE,ANNUAL REVIEW OF SOCIOLOGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0360-0572,,,,,,1980,6,,,,,,79,141,,10.1146/annurev.so.06.080180.000455,,,,,,,WOS:A1980KD94900004,,,,,
J,"Caliskan, K; Callon, M",,,,"Caliskan, Koray; Callon, Michel",,,"Economization, part 2: a research programme for the study of markets",ECONOMY AND SOCIETY,,,,,,,,,,,,"Presented in two parts, this article proposes a research programme devoted to examining 'processes of economization'. In the first instalment, published in Economy and Society 38(3) (2009), we introduced the notion of 'economization'. The term refers to the assembly and qualification of actions, devices and analytical/practical descriptions as 'economic' by social scientists and market actors. Through an analysis of selected works in anthropology, economics and sociology, we discussed the importance, meaning and framing of economization, unravelling its trace within a variety of disciplinary backgrounds. This second instalment of the article explores what it would mean to move this research programme forward by taking processes of economization as a topic of empirical investigation. Given the vast terrain of relationships that produce its numerous trajectories, to illustrate what such a project would entail we have limited ourselves to the examination of processes we call 'marketization'. These processes, which constitute but one modality of economization, are discussed here from five vantage points: the things in the market, agencies, encounters, prices and market maintenance.",,,,,,,,,,,,,,,,,0308-5147,1469-5766,,,,FEB,2010,39,1,,,,,1,32,,10.1080/03085140903424519,,,,,,,WOS:000275815500001,,,,,
