PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Martin, R; Sunley, P",,,,"Martin, Ron; Sunley, Peter",,,Path dependence and regional economic evolution,JOURNAL OF ECONOMIC GEOGRAPHY,,,,,,,,,,,,"In recent years, economic geographers have seized on the concepts of 'path dependence' and 'lock-in' as key ingredients in constructing an evolutionary approach to their subject. However, they have tended to invoke these notions without proper examination of the ongoing discussion and debate devoted to them within evolutionary economics and elsewhere. Our aim in this paper, therefore, is, first, to highlight some of the unresolved issues that surround these concepts, and, second, to explore their usefulness for understanding the evolution of the economic landscape and the process of regional development. We argue that in many important aspects, path dependence and 'lock-in' are place-dependent processes, and as such require geographical explanation. However, the precise meaning of regional 'lock-in', we contend, is unclear, and little is known about why it is that some regional economies become locked into development paths that lose dynamism, whilst other regional economies seem able to avoid this danger and in effect are able to 'reinvent' themselves through successive new paths or phases of development. The issue of regional path creation is thus equally important, but has been rarely discussed. We conclude that whilst path dependence is an important feature of the economic landscape, the concept requires further elaboration if it is to function as a core notion in an evolutionary economic geography.",,,,,,,,,,,,,,,,,1468-2702,1468-2710,,,,AUG,2006,6,4,,,,,395,437,,10.1093/jeg/lbl012,,,,,,,WOS:000239839400001,,,,,
J,"Davern, M; Hachen, DS",,,,"Davern, M; Hachen, DS",,,The role of information and influence in social networks - Examining the association between social network structure and job mobility,AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,,,,,1999 Annual Convention of the American-Sociological-Association,1999,"CHICAGO, IL",Amer Sociol Assoc,,,,"This article examines two mechanisms through which social networks are related to job mobility: (1) access to diverse sources of information about job openings and (2) nonredundant sources of influence. Using data on job changing and social networks among television station managers, we assess the extent to which job information and influence variables mediate the relationship between social network structure and getting a better job. Results indicate that there is an association between job mobility and having nonredundant contacts, but our measures of the information and influence mechanisms are not significant mediators. We conclude by reexamining the network-resource model that forms the basis for much of the research on the relationship between social networks and job mobility.",,,,,,,,,,,,,,,,,0002-9246,,,,,APR,2006,65,2,,,,,269,293,,10.1111/j.1536-7150.2006.00451.x,,,,,,,WOS:000237178000003,,,,,
B,"Jackson, MO",,"Blundell, R; Newey, WK; Persson, T",,"Jackson, Matthew O.",,,The economics of social networks,"ADVANCES IN ECONOMICS AND ECONOMETRICS: THEORY AND APPLICATIONS, NINTH WORLD CONGRESS, VOL I",Econometric Society Monographs,,,,9th World Congress of the Econometric-Society,"AUG 19-24, 2005","Univ Coll London, London, ENGLAND",Econometr Soc,Univ Coll London,,,,,,,"Blundell, Richard W/C-1552-2008","Blundell, Richard W/0000-0003-1588-2299",,,,,,,,,,,,,,978-0-521-69208-3,,,,2006,,41,,,,,1,56,,10.1017/CCOL0521871522.001,,,,,,,WOS:000245433300001,,,,,
J,"Tassier, T",,,,"Tassier, T",,,Labor market implications of weak ties,SOUTHERN ECONOMIC JOURNAL,,,,,,,,,,,,"Although many workers find employment through weak ties, previous studies have shown little empirical support for a connection between weak ties and income. In this article, I explain one reason why the survey methods used in previous studies underestimate, perhaps greatly, the effect of weak ties on income. In addition, I demonstrate a more direct method of estimating the effect of weak ties on income by using information from the General Social Survey on the overlap of close friends of respondents. I find that the range of social connections provided by weak ties has a significant and economically meaningful effect on income.",,,,,,,,,,,,,,,,,0038-4038,,,,,JAN,2006,72,3,,,,,704,719,,10.2307/20111842,,,,,,,WOS:000235351200012,,,,,
B,"Muller, P",,"Dolfsma, W; Soete, L",,"Muller, Paul",,,"Reputation, leadership and communities of practice: the case of open source software development",UNDERSTANDING THE DYNAMICS OF A KNOWLEDGE ECONOMY,Studies in Evolutionary Political Economy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-1-84542-307-0,,,,2006,,,,,,,77,101,,,,,,,,,WOS:000283859500004,,,,,
B,"Jackson, MO",,"Demange, G; Wooders, M",,"Jackson, Matthew O.",,,A Survey of Network Formation Models: Stability and Efficiency,"GROUP FORMATION IN ECONOMICS: NETWORKS, CLUBS, AND COALITIONS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-521-84271-6,,,,2005,,,,,,,11,57,,10.1017/CBO9780511614385.002,10.1017/CBO9780511614385,,,,,,WOS:000313909500002,,,,,
B,"Smith-Doerr, L; Powell, WW",,"Smelser, NJ; Swedberg, R",,"Smith-Doerr, Laurel; Powell, Walter W.",,,Networks and Economic Life,"HANDBOOK OF ECONOMIC SOCIOLOGY, SECOND EDITION",,,,,,,,,,,,,,,,"Powell, Walter W/B-5991-2008",,,,,,,,,,,,,,,978-0-691-12125-3,,,,2005,,,,,,,379,402,,,,,,,,,WOS:000287573700018,,,,,
B,"Rooney, D; Schneider, U",,"Rooney, D; Hearn, G; Ninan, A",,"Rooney, David; Schneider, Ursula",,,"The material, mental, historical and social character of knowledge",HANDBOOK ON THE KNOWLEDGE ECONOMY,Elgar Original Reference,,,,,,,,,,,,,,,"Rooney, David/B-5450-2008","Rooney, David/0000-0002-0599-4548",,,,,,,,,,,,,,978-1-84376-795-4,,,,2005,,,,,,,19,36,,,,,,,,,WOS:000301374700003,,,,,
B,"Fornahl, D",,"Fornahl, D; Zellner, C; Audretsch, DB",,"Fornahl, Dirk",,,THE IMPACT OF REGIONAL SOCIAL NETWORKS ON THE ENTREPRENEURIAL DEVELOPMENT PROCESS,ROLE OF LABOUR MOBILITY AND INFORMAL NETWORKS FOR KNOWLEDGE TRANSFER,International Studies in Entrepreneurship,,,,Workshop on the Role of Labour Mobility and Informal Networks for Knowledge Transfer,"DEC, 2002","Max Planck Inst Res Econom Syst, Jena, GERMANY",Max Planck Soc,Max Planck Inst Res Econom Syst,,,,,,,,,,,,,,,,,,,,,,978-0-387-23140-2,,,,2005,6,,,,,,53,78,,,,,,,,,WOS:000271029900004,,,,,
J,"Calvo-Armengol, A; Jackson, MO",,,,"Calvo-Armengol, A; Jackson, MO",,,The effects of social networks on employment and inequality,AMERICAN ECONOMIC REVIEW,,,,,,,,,,,,"We develop a model where agents obtain information about job opportunities through an explicitly modeled network of social contacts. We show that employment is positively correlated across time and agents. Moreover, unemployment exhibits duration dependence: the probability of obtaining a job decreases in the length of time that an agent has been unemployed. Finally, we examine inequality between two groups. If staying in the labor market is costly and one group starts with a worse employment status, then that group's drop-out rate will be higher and their employment prospects will be persistently below that of the other group.",,,,"Campos Quispe, Andres/B-4247-2014",,,,,,,,,,,,,0002-8282,1944-7981,,,,JUN,2004,94,3,,,,,426,454,,10.1257/0002828041464542,,,,,,,WOS:000222559400003,,,,,
J,"Krauth, BV",,,,"Krauth, BV",,,A dynamic model of job networking and social influences on employment,JOURNAL OF ECONOMIC DYNAMICS & CONTROL,,,,,6th Workshop on Economics with Heterogeneous Interactions Agents (WEHIA),"JUN 07-09, 2001","MAASTRICHT, GERMANY",,,,,"This paper explores an economy in which personal connections facilitate job search. In the model, a firm receives information on the productivity of those job applicants with social ties to its current employees. In addition to providing a theory of networking, the model endogenously generates two classic theories in economic sociology. First, there is a highly non-linear relationship between average human capital in a group of socially connected individuals and the group's employment rate. Small changes in group composition may cause large changes in employment, as suggested in Wilson's 'social isolation' explanation for high unemployment rates among poor African-Americans. The model also supports Granovetter's 'strength of weak ties' hypothesis, which holds that acquaintances are more valuable job contacts than close friends. (C) 2003 Elsevier B.V. All rights reserved.",,,,,,,,,,,,,,,,,0165-1889,,,,,MAR,2004,28,6,,,,,1185,1204,,10.1016/S0165-1889(03)00079-4,,,,,,,WOS:000186915800008,,,,,
J,"Elfring, T; Hulsink, W",,,,"Elfring, T; Hulsink, W",,,Networks in entrepreneurship: The case of high-technology firms,SMALL BUSINESS ECONOMICS,,,,,,,,,,,,"The value of networks as an integral part of the explanation of entrepreneurial success is widely acknowledged. However, the network perspective does not specify the role of networks in the emergence and early growth of a venture. We have distinguished three entrepreneurial processes in new venture development, i.e. discovery of opportunities, securing resources, and obtaining legitimacy, which are of importance for survival and performance. This paper examines how these processes are influenced by strong and/or weak ties and whether the degree of innovation (incremental versus radical) acts as a contingency factor in the way network ties support entrepreneurial processes. In this explorative study three cases on high technology firms in The Netherlands provide empirical material enabling us to develop a number of propositions on the network effect, in particular the mix of strong and weak ties, on the three entrepreneurial processes.",,,,,,,,,,,,,,,,,0921-898X,,,,,DEC,2003,21,4,,,,,409,422,,10.1023/A:1026180418357,,,,,,,WOS:000185859100008,,,,,
S,"de Koning, A",,"Katz, JA; Shepherd, DA",,"de Koning, Alice",,,OPPORTUNITY DEVELOPMENT: A SOCIO-COGNITIVE PERSPECTIVE,COGNITIVE APPROACHES TO ENTREPRENEURSHIP RESEARCH,Advances in the Study of Entrepreneurship Innovation and Economic Growth,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048-4736,,978-0-7623-1052-4,,,,2003,6,,,,,,265,314,,10.1016/S1074-7540(03)06009-4,,,,,,,WOS:000270932400009,,,,,
J,"Ruef, M",,,,"Ruef, M",,,"Strong ties, weak ties and islands: structural and cultural predictors of organizational innovation",INDUSTRIAL AND CORPORATE CHANGE,,,,,,,,,,,,"How does the tendency of entrepreneurs to engage in innovation relate to their structural and cultural embeddedness? Using micro-data on entrepreneurial teams and the organizational innovations they attempt to develop, this article presents a predictive model of creative action to address this question. Capacity for creative action is seen to be a function of the ability of entrepreneurs to (i) obtain non-redundant information from their social networks; (ii) avoid pressures for conformity; and (iii) sustain trust in developing novel-and potentially profitable-innovations. Probit analyses of over 700 organizational startups suggest that these mechanisms exercise effects on innovation via the network ties and enculturation of entrepreneurs.",,,,"Hoek, Carien/K-9106-2013",,,,,,,,,,,,,0960-6491,1464-3650,,,,JUN,2002,11,3,,,,,427,449,,10.1093/icc/11.3.427,,,,,,,WOS:000176482000002,,,,,
J,"Davern, M",,,,"Davern, M",,,Social networks and prestige attainment: New empirical findings,AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,,,,,,,,,,,,"Several hypotheses are derived that relate social networks to the occupational prestige attainment process. These hypotheses are evaluated using theoretically derived indicators and ordinary least squares regression. Most of the hypotheses considered in this paper do not receive support, and the one hypothesis that does lacks a consistent theoretical explanation. From this analysis, I draw two important conclusions: First, the relationship between the prestige of a social network contact and prestige attainment may be empirically strong, bur the theoretical explanation linking them lacks consistency. Secondly, empirical work performed to test social network theories should no longer focus on dyadic data alone. The broader implications of these conclusions for future research are considered.",,,,,,,,,,,,,,,,,0002-9246,,,,,OCT,1999,58,4,,,,,843,864,,10.1111/j.1536-7150.1999.tb03397.x,,,,,,,WOS:000084021800014,,,,,
